timestamp,type,id,message
2026-03-09T21:49:02.452Z,NMEA0183,,"$GPGSA,A,3,21,25,20,8,30,11,,,,,,,1.2,1.1,2.1*0F"
2026-03-09T21:49:02.452Z,NMEA0183,,"$GPGSV,2,1,6,21,22,111,30,25,55,283,24,20,83,291,20,8,73,212,24*7F"
2026-03-09T21:49:02.452Z,NMEA0183,,"$GPGSV,2,2,6,30,39,1,21,11,68,51,25*79"
2026-03-09T21:49:02.452Z,NMEA0183,,"$GPVTG,32.2,T,34.7,M,10.2,N,18.8,K,A*22"
2026-03-09T21:49:02.453Z,NMEA0183,,"$IIHDG,32.2,,,2.5,W*04"
2026-03-09T21:49:02.453Z,NMEA0183,,"$VHW,32.2,T,34.7,M,10.2,N,18.8,K*54"
2026-03-09T21:49:02.453Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:02.453Z,NMEA0183,,"$WIMWV,97.5,R,7.1,N,A*1E"
2026-03-09T21:49:02.453Z,NMEA0183,,"$WIMWV,97.5,R,7.1,N,A*1E"
2026-03-09T21:49:03.452Z,NMEA0183,,"$GPRMC,204903.45,A,4007.3475,N,01505.5466,E,10.0,30.3,090326,2.5,W*49"
2026-03-09T21:49:03.452Z,NMEA0183,,"$GPGGA,204903.45,4007.3475,N,01505.5466,E,1,06,1.5,10.0,M,0.0,M,,*64"
2026-03-09T21:49:03.453Z,NMEA0183,,"$GPGSA,A,3,25,5,2,9,4,23,,,,,,,1.2,1.6,1.9*32"
2026-03-09T21:49:03.453Z,NMEA0183,,"$GPGSV,2,1,6,25,35,347,44,5,90,54,49,2,14,343,48,9,70,36,29*72"
2026-03-09T21:49:03.453Z,NMEA0183,,"$GPGSV,2,2,6,4,60,118,40,23,44,94,46*4F"
2026-03-09T21:49:03.453Z,NMEA0183,,"$GPVTG,30.3,T,32.8,M,10.0,N,18.5,K,A*27"
2026-03-09T21:49:03.453Z,NMEA0183,,"$IIHDG,30.3,,,2.5,W*07"
2026-03-09T21:49:03.453Z,NMEA0183,,"$VHW,30.3,T,32.8,M,10.0,N,18.5,K*51"
2026-03-09T21:49:03.454Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:03.454Z,NMEA0183,,"$WIMWV,98.3,R,8.5,N,A*1C"
2026-03-09T21:49:03.454Z,NMEA0183,,"$WIMWV,98.3,R,8.5,N,A*1C"
2026-03-09T21:49:04.510Z,NMEA0183,,"$GPRMC,204904.45,A,4007.3499,N,01505.5484,E,10.0,31.2,090326,2.5,W*40"
2026-03-09T21:49:04.510Z,NMEA0183,,"$GPGGA,204904.45,4007.3499,N,01505.5484,E,1,09,1.8,10.0,M,0.0,M,,*6F"
2026-03-09T21:49:04.510Z,NMEA0183,,"$GPGSA,A,3,1,20,9,32,22,16,6,4,2,,,,2.2,1.2,1.5*09"
2026-03-09T21:49:04.511Z,NMEA0183,,"$GPGSV,3,1,9,1,90,337,43,20,54,73,23,9,54,241,43,32,11,242,39*7B"
2026-03-09T21:49:04.511Z,NMEA0183,,"$GPGSV,3,2,9,22,86,151,39,16,17,256,22,6,77,191,30,4,39,118,25*4D"
2026-03-09T21:49:04.512Z,NMEA0183,,"$GPGSV,3,3,9,2,76,195,38*45"
2026-03-09T21:49:04.512Z,NMEA0183,,"$GPVTG,31.2,T,33.7,M,10.0,N,18.6,K,A*2A"
2026-03-09T21:49:04.512Z,NMEA0183,,"$IIHDG,31.2,,,2.5,W*07"
2026-03-09T21:49:04.512Z,NMEA0183,,"$VHW,31.2,T,33.7,M,10.0,N,18.6,K*5C"
2026-03-09T21:49:04.512Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:04.513Z,NMEA0183,,"$WIMWV,86.4,R,8.2,N,A*13"
2026-03-09T21:49:04.513Z,NMEA0183,,"$WIMWV,86.4,R,8.2,N,A*13"
2026-03-09T21:49:05.455Z,NMEA0183,,"$GPRMC,204905.45,A,4007.3523,N,01505.5503,E,9.9,31.4,090326,2.5,W*78"
2026-03-09T21:49:05.456Z,NMEA0183,,"$GPGGA,204905.45,4007.3523,N,01505.5503,E,1,08,1.2,10.0,M,0.0,M,,*6B"
2026-03-09T21:49:05.456Z,NMEA0183,,"$GPGSA,A,3,7,17,24,6,25,15,30,28,,,,,2.1,1.8,1.1*33"
2026-03-09T21:49:05.456Z,NMEA0183,,"$GPGSV,2,1,8,7,5,319,50,17,46,340,28,24,39,286,27,6,18,132,41*78"
2026-03-09T21:49:05.456Z,NMEA0183,,"$GPGSV,2,2,8,25,79,66,41,15,86,310,23,30,30,167,32,28,29,207,28*7B"
2026-03-09T21:49:05.456Z,NMEA0183,,"$GPVTG,31.4,T,33.9,M,9.9,N,18.3,K,A*16"
2026-03-09T21:49:05.457Z,NMEA0183,,"$IIHDG,31.4,,,2.5,W*01"
2026-03-09T21:49:05.457Z,NMEA0183,,"$VHW,31.4,T,33.9,M,9.9,N,18.3,K*60"
2026-03-09T21:49:05.457Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:05.457Z,NMEA0183,,"$WIMWV,81.5,R,8.6,N,A*11"
2026-03-09T21:49:05.457Z,NMEA0183,,"$WIMWV,81.5,R,8.6,N,A*11"
2026-03-09T21:49:06.564Z,NMEA0183,,"$GPRMC,204906.45,A,4007.3546,N,01505.5522,E,10.1,30.9,090326,2.5,W*47"
2026-03-09T21:49:06.564Z,NMEA0183,,"$GPGGA,204906.45,4007.3546,N,01505.5522,E,1,05,0.9,10.0,M,0.0,M,,*6F"
2026-03-09T21:49:06.564Z,NMEA0183,,"$GPGSA,A,3,31,6,30,32,25,,,,,,,,1.5,0.7,0.9*09"
2026-03-09T21:49:06.564Z,NMEA0183,,"$GPGSV,2,1,5,31,36,243,50,6,70,89,39,30,41,333,43,32,12,220,31*40"
2026-03-09T21:49:06.564Z,NMEA0183,,"$GPGSV,2,2,5,25,41,266,33*7C"
2026-03-09T21:49:06.564Z,NMEA0183,,"$GPVTG,30.9,T,33.4,M,10.1,N,18.6,K,A*22"
2026-03-09T21:49:06.564Z,NMEA0183,,"$IIHDG,30.9,,,2.5,W*0D"
2026-03-09T21:49:06.564Z,NMEA0183,,"$VHW,30.9,T,33.4,M,10.1,N,18.6,K*54"
2026-03-09T21:49:06.565Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:06.565Z,NMEA0183,,"$WIMWV,97.6,R,6.9,N,A*14"
2026-03-09T21:49:06.565Z,NMEA0183,,"$WIMWV,97.6,R,6.9,N,A*14"
2026-03-09T21:49:07.458Z,NMEA0183,,"$GPRMC,204907.45,A,4007.3570,N,01505.5541,E,9.9,31.2,090326,2.5,W*7C"
2026-03-09T21:49:07.458Z,NMEA0183,,"$GPGGA,204907.45,4007.3570,N,01505.5541,E,1,08,1.6,10.0,M,0.0,M,,*6D"
2026-03-09T21:49:07.458Z,NMEA0183,,"$GPGSA,A,3,25,12,2,6,21,14,1,15,,,,,2.4,0.9,2.2*0E"
2026-03-09T21:49:07.458Z,NMEA0183,,"$GPGSV,2,1,8,25,70,321,45,12,39,72,36,2,26,307,39,6,56,1,25*71"
2026-03-09T21:49:07.459Z,NMEA0183,,"$GPGSV,2,2,8,21,69,192,47,14,59,61,37,1,28,75,50,15,90,359,43*77"
2026-03-09T21:49:07.459Z,NMEA0183,,"$GPVTG,31.2,T,33.7,M,9.9,N,18.4,K,A*19"
2026-03-09T21:49:07.459Z,NMEA0183,,"$IIHDG,31.2,,,2.5,W*07"
2026-03-09T21:49:07.460Z,NMEA0183,,"$VHW,31.2,T,33.7,M,9.9,N,18.4,K*6F"
2026-03-09T21:49:07.460Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:07.460Z,NMEA0183,,"$WIMWV,78.0,R,7.6,N,A*1D"
2026-03-09T21:49:07.460Z,NMEA0183,,"$WIMWV,78.0,R,7.6,N,A*1D"
2026-03-09T21:49:08.459Z,NMEA0183,,"$GPRMC,204908.45,A,4007.3594,N,01505.5559,E,10.0,30.5,090326,2.5,W*47"
2026-03-09T21:49:08.459Z,NMEA0183,,"$GPGGA,204908.45,4007.3594,N,01505.5559,E,1,08,1.3,10.0,M,0.0,M,,*64"
2026-03-09T21:49:08.459Z,NMEA0183,,"$GPGSA,A,3,4,20,2,21,8,13,32,10,,,,,1.9,1.2,2.0*06"
2026-03-09T21:49:08.459Z,NMEA0183,,"$GPGSV,2,1,8,4,88,339,44,20,64,0,37,2,31,186,43,21,54,254,30*41"
2026-03-09T21:49:08.460Z,NMEA0183,,"$GPGSV,2,2,8,8,86,51,28,13,62,195,44,32,59,115,39,10,43,334,39*48"
2026-03-09T21:49:08.460Z,NMEA0183,,"$GPVTG,30.5,T,33.0,M,10.0,N,18.5,K,A*28"
2026-03-09T21:49:08.460Z,NMEA0183,,"$IIHDG,30.5,,,2.5,W*01"
2026-03-09T21:49:08.460Z,NMEA0183,,"$VHW,30.5,T,33.0,M,10.0,N,18.5,K*5E"
2026-03-09T21:49:08.460Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:08.461Z,NMEA0183,,"$WIMWV,88.6,R,7.4,N,A*16"
2026-03-09T21:49:08.461Z,NMEA0183,,"$WIMWV,88.6,R,7.4,N,A*16"
2026-03-09T21:49:09.460Z,NMEA0183,,"$GPRMC,204909.45,A,4007.3618,N,01505.5578,E,10.1,32.3,090326,2.5,W*47"
2026-03-09T21:49:09.460Z,NMEA0183,,"$GPGGA,204909.45,4007.3618,N,01505.5578,E,1,05,1.9,10.0,M,0.0,M,,*66"
2026-03-09T21:49:09.460Z,NMEA0183,,"$GPGSA,A,3,16,21,10,15,18,,,,,,,,1.4,0.6,2.3*38"
2026-03-09T21:49:09.461Z,NMEA0183,,"$GPGSV,2,1,5,16,83,282,39,21,25,6,21,10,26,155,25,15,46,282,37*49"
2026-03-09T21:49:09.461Z,NMEA0183,,"$GPGSV,2,2,5,18,5,47,30*70"
2026-03-09T21:49:09.461Z,NMEA0183,,"$GPVTG,32.3,T,34.8,M,10.1,N,18.7,K,A*20"
2026-03-09T21:49:09.461Z,NMEA0183,,"$IIHDG,32.3,,,2.5,W*05"
2026-03-09T21:49:09.461Z,NMEA0183,,"$VHW,32.3,T,34.8,M,10.1,N,18.7,K*56"
2026-03-09T21:49:09.462Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:09.462Z,NMEA0183,,"$WIMWV,91.9,R,7.4,N,A*11"
2026-03-09T21:49:09.462Z,NMEA0183,,"$WIMWV,91.9,R,7.4,N,A*11"
2026-03-09T21:49:10.462Z,NMEA0183,,"$GPRMC,204910.45,A,4007.3641,N,01505.5597,E,10.1,31.3,090326,2.5,W*41"
2026-03-09T21:49:10.463Z,NMEA0183,,"$GPGGA,204910.45,4007.3641,N,01505.5597,E,1,12,1.1,10.0,M,0.0,M,,*6D"
2026-03-09T21:49:10.471Z,NMEA0183,,"$GPGSA,A,3,6,18,29,3,23,15,22,28,26,1,8,24,1.7,1.2,2.4*32"
2026-03-09T21:49:10.471Z,NMEA0183,,"$GPGSV,3,1,12,6,46,101,21,18,76,13,31,29,6,138,43,3,78,260,36*7A"
2026-03-09T21:49:10.472Z,NMEA0183,,"$GPGSV,3,2,12,23,28,115,48,15,18,265,42,22,8,29,31,28,81,228,39*73"
2026-03-09T21:49:10.472Z,NMEA0183,,"$GPGSV,3,3,12,26,12,284,36,1,57,30,34,8,22,93,33,24,65,330,47*75"
2026-03-09T21:49:10.472Z,NMEA0183,,"$GPVTG,31.3,T,33.8,M,10.1,N,18.8,K,A*2B"
2026-03-09T21:49:10.472Z,NMEA0183,,"$IIHDG,31.3,,,2.5,W*06"
2026-03-09T21:49:10.473Z,NMEA0183,,"$VHW,31.3,T,33.8,M,10.1,N,18.8,K*5D"
2026-03-09T21:49:10.473Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:10.473Z,NMEA0183,,"$WIMWV,77.9,R,7.5,N,A*18"
2026-03-09T21:49:10.474Z,NMEA0183,,"$WIMWV,77.9,R,7.5,N,A*18"
2026-03-09T21:49:11.463Z,NMEA0183,,"$GPRMC,204911.46,A,4007.3665,N,01505.5616,E,10.2,32.4,090326,2.5,W*48"
2026-03-09T21:49:11.463Z,NMEA0183,,"$GPGGA,204911.46,4007.3665,N,01505.5616,E,1,11,1.1,10.0,M,0.0,M,,*60"
2026-03-09T21:49:11.463Z,NMEA0183,,"$GPGSA,A,3,13,4,9,2,17,5,25,26,11,10,30,,1.3,1.3,1.2*3E"
2026-03-09T21:49:11.463Z,NMEA0183,,"$GPGSV,3,1,11,13,18,336,36,4,2,41,25,9,61,98,28,2,40,162,39*7B"
2026-03-09T21:49:11.464Z,NMEA0183,,"$GPGSV,3,2,11,17,26,239,48,5,20,92,23,25,44,185,33,26,32,102,35*78"
2026-03-09T21:49:11.464Z,NMEA0183,,"$GPGSV,3,3,11,11,61,47,33,10,34,306,31,30,75,147,26*7B"
2026-03-09T21:49:11.464Z,NMEA0183,,"$GPVTG,32.4,T,34.9,M,10.2,N,19.0,K,A*23"
2026-03-09T21:49:11.464Z,NMEA0183,,"$IIHDG,32.4,,,2.5,W*02"
2026-03-09T21:49:11.464Z,NMEA0183,,"$VHW,32.4,T,34.9,M,10.2,N,19.0,K*55"
2026-03-09T21:49:11.465Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:11.465Z,NMEA0183,,"$WIMWV,91.4,R,6.2,N,A*1B"
2026-03-09T21:49:11.465Z,NMEA0183,,"$WIMWV,91.4,R,6.2,N,A*1B"
2026-03-09T21:49:12.465Z,NMEA0183,,"$GPRMC,204912.46,A,4007.3689,N,01505.5636,E,10.1,33.4,090326,2.5,W*49"
2026-03-09T21:49:12.465Z,NMEA0183,,"$GPGGA,204912.46,4007.3689,N,01505.5636,E,1,11,1.7,10.0,M,0.0,M,,*65"
2026-03-09T21:49:12.465Z,NMEA0183,,"$GPGSA,A,3,23,20,2,1,8,16,22,30,32,14,31,,1.7,1.0,1.4*0A"
2026-03-09T21:49:12.466Z,NMEA0183,,"$GPGSV,3,1,11,23,68,140,22,20,3,194,36,2,10,345,37,1,26,336,37*4B"
2026-03-09T21:49:12.466Z,NMEA0183,,"$GPGSV,3,2,11,8,74,258,42,16,33,261,30,22,56,238,45,30,36,66,34*71"
2026-03-09T21:49:12.466Z,NMEA0183,,"$GPGSV,3,3,11,32,89,127,50,14,76,35,49,31,35,144,41*77"
2026-03-09T21:49:12.466Z,NMEA0183,,"$GPVTG,33.4,T,35.9,M,10.1,N,18.7,K,A*26"
2026-03-09T21:49:12.466Z,NMEA0183,,"$IIHDG,33.4,,,2.5,W*03"
2026-03-09T21:49:12.467Z,NMEA0183,,"$VHW,33.4,T,35.9,M,10.1,N,18.7,K*50"
2026-03-09T21:49:12.467Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:12.467Z,NMEA0183,,"$WIMWV,86.7,R,8.6,N,A*14"
2026-03-09T21:49:12.467Z,NMEA0183,,"$WIMWV,86.7,R,8.6,N,A*14"
2026-03-09T21:49:13.467Z,NMEA0183,,"$GPRMC,204913.46,A,4007.3713,N,01505.5656,E,10.0,34.3,090326,2.5,W*4D"
2026-03-09T21:49:13.468Z,NMEA0183,,"$GPGGA,204913.46,4007.3713,N,01505.5656,E,1,10,1.5,10.0,M,0.0,M,,*63"
2026-03-09T21:49:13.468Z,NMEA0183,,"$GPGSA,A,3,11,4,28,6,24,32,20,3,10,19,,,1.9,1.7,2.1*08"
2026-03-09T21:49:13.468Z,NMEA0183,,"$GPGSV,3,1,10,11,33,132,30,4,43,19,21,28,87,138,35,6,4,261,23*7E"
2026-03-09T21:49:13.468Z,NMEA0183,,"$GPGSV,3,2,10,24,11,304,48,32,84,238,49,20,67,23,20,3,11,290,30*76"
2026-03-09T21:49:13.468Z,NMEA0183,,"$GPGSV,3,3,10,10,68,75,30,19,22,55,38*75"
2026-03-09T21:49:13.469Z,NMEA0183,,"$GPVTG,34.3,T,36.8,M,10.0,N,18.5,K,A*27"
2026-03-09T21:49:13.469Z,NMEA0183,,"$IIHDG,34.3,,,2.5,W*03"
2026-03-09T21:49:13.469Z,NMEA0183,,"$VHW,34.3,T,36.8,M,10.0,N,18.5,K*51"
2026-03-09T21:49:13.469Z,NMEA0183,,"$MTW,17.2,C*17"
2026-03-09T21:49:13.469Z,NMEA0183,,"$WIMWV,95.1,R,7.1,N,A*18"
2026-03-09T21:49:13.470Z,NMEA0183,,"$WIMWV,95.1,R,7.1,N,A*18"
2026-03-09T21:49:14.469Z,NMEA0183,,"$GPRMC,204914.46,A,4007.3736,N,01505.5677,E,9.9,35.2,090326,2.5,W*7F"
2026-03-09T21:49:14.469Z,NMEA0183,,"$GPGGA,204914.46,4007.3736,N,01505.5677,E,1,09,0.9,10.0,M,0.0,M,,*65"
2026-03-09T21:49:14.469Z,NMEA0183,,"$GPGSA,A,3,8,24,6,14,23,31,26,11,25,,,,1.6,1.6,2.0*3D"
2026-03-09T21:49:14.469Z,NMEA0183,,"$GPGSV,3,1,9,8,13,239,48,24,20,191,30,6,47,169,44,14,82,333,35*43"
2026-03-09T21:49:14.470Z,NMEA0183,,"$GPGSV,3,2,9,23,59,343,29,31,21,165,36,26,70,16,29,11,40,92,47*46"
2026-03-09T21:49:14.470Z,NMEA0183,,"$GPGSV,3,3,9,25,36,282,43*7D"
2026-03-09T21:49:14.470Z,NMEA0183,,"$GPVTG,35.2,T,37.7,M,9.9,N,18.3,K,A*1E"
2026-03-09T21:49:14.470Z,NMEA0183,,"$IIHDG,35.2,,,2.5,W*03"
2026-03-09T21:49:14.470Z,NMEA0183,,"$VHW,35.2,T,37.7,M,9.9,N,18.3,K*68"
2026-03-09T21:49:14.470Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:14.471Z,NMEA0183,,"$WIMWV,84.7,R,7.6,N,A*19"
2026-03-09T21:49:14.471Z,NMEA0183,,"$WIMWV,84.7,R,7.6,N,A*19"
2026-03-09T21:49:15.470Z,NMEA0183,,"$GPRMC,204915.46,A,4007.3758,N,01505.5698,E,10.0,36.4,090326,2.5,W*43"
2026-03-09T21:49:15.471Z,NMEA0183,,"$GPGGA,204915.46,4007.3758,N,01505.5698,E,1,07,1.9,10.0,M,0.0,M,,*62"
2026-03-09T21:49:15.471Z,NMEA0183,,"$GPGSA,A,3,13,9,31,20,6,29,23,,,,,,1.8,0.8,0.9*3D"
2026-03-09T21:49:15.479Z,NMEA0183,,"$GPGSV,2,1,7,13,77,202,44,9,25,43,21,31,85,305,45,20,67,260,46*48"
2026-03-09T21:49:15.479Z,NMEA0183,,"$GPGSV,2,2,7,6,13,202,36,29,46,357,36,23,16,218,31*4D"
2026-03-09T21:49:15.480Z,NMEA0183,,"$GPVTG,36.4,T,38.9,M,10.0,N,18.5,K,A*2D"
2026-03-09T21:49:15.480Z,NMEA0183,,"$IIHDG,36.4,,,2.5,W*06"
2026-03-09T21:49:15.480Z,NMEA0183,,"$VHW,36.4,T,38.9,M,10.0,N,18.5,K*5B"
2026-03-09T21:49:15.480Z,NMEA0183,,"$MTW,17.3,C*16"
2026-03-09T21:49:15.480Z,NMEA0183,,"$WIMWV,94.3,R,8.7,N,A*12"
2026-03-09T21:49:15.481Z,NMEA0183,,"$WIMWV,94.3,R,8.7,N,A*12"
2026-03-09T21:49:16.472Z,NMEA0183,,"$GPRMC,204916.46,A,4007.3780,N,01505.5719,E,10.0,35.7,090326,2.5,W*4D"
2026-03-09T21:49:16.472Z,NMEA0183,,"$GPGGA,204916.46,4007.3780,N,01505.5719,E,1,05,1.1,10.0,M,0.0,M,,*66"
2026-03-09T21:49:16.472Z,NMEA0183,,"$GPGSA,A,3,27,28,8,20,31,,,,,,,,1.4,1.0,2.4*07"
2026-03-09T21:49:16.472Z,NMEA0183,,"$GPGSV,2,1,5,27,44,224,40,28,14,143,28,8,40,332,29,20,43,118,24*77"
2026-03-09T21:49:16.472Z,NMEA0183,,"$GPGSV,2,2,5,31,14,85,42*40"
2026-03-09T21:49:16.473Z,NMEA0183,,"$GPVTG,35.7,T,38.2,M,10.0,N,18.6,K,A*25"
2026-03-09T21:49:16.473Z,NMEA0183,,"$IIHDG,35.7,,,2.5,W*06"
2026-03-09T21:49:16.473Z,NMEA0183,,"$VHW,35.7,T,38.2,M,10.0,N,18.6,K*53"
2026-03-09T21:49:16.473Z,NMEA0183,,"$MTW,17.4,C*11"
2026-03-09T21:49:16.473Z,NMEA0183,,"$WIMWV,98.7,R,7.3,N,A*11"
2026-03-09T21:49:16.474Z,NMEA0183,,"$WIMWV,98.7,R,7.3,N,A*11"
2026-03-09T21:49:17.474Z,NMEA0183,,"$GPRMC,204917.46,A,4007.3803,N,01505.5740,E,10.0,36.2,090326,2.5,W*42"
2026-03-09T21:49:17.474Z,NMEA0183,,"$GPGGA,204917.46,4007.3803,N,01505.5740,E,1,10,1.0,10.0,M,0.0,M,,*6A"
2026-03-09T21:49:17.474Z,NMEA0183,,"$GPGSA,A,3,9,25,17,26,4,27,15,28,2,31,,,1.0,1.8,1.7*0F"
2026-03-09T21:49:17.475Z,NMEA0183,,"$GPGSV,3,1,10,9,88,316,48,25,51,317,40,17,78,356,20,26,24,176,23*41"
2026-03-09T21:49:17.475Z,NMEA0183,,"$GPGSV,3,2,10,4,25,275,26,27,71,20,27,15,85,204,38,28,41,251,44*77"
2026-03-09T21:49:17.475Z,NMEA0183,,"$GPGSV,3,3,10,2,7,140,23,31,1,159,33*47"
2026-03-09T21:49:17.475Z,NMEA0183,,"$GPVTG,36.2,T,38.7,M,10.0,N,18.5,K,A*25"
2026-03-09T21:49:17.475Z,NMEA0183,,"$IIHDG,36.2,,,2.5,W*00"
2026-03-09T21:49:17.476Z,NMEA0183,,"$VHW,36.2,T,38.7,M,10.0,N,18.5,K*53"
2026-03-09T21:49:17.476Z,NMEA0183,,"$MTW,17.4,C*11"
2026-03-09T21:49:17.476Z,NMEA0183,,"$WIMWV,110.8,R,8.7,N,A*24"
2026-03-09T21:49:17.476Z,NMEA0183,,"$WIMWV,110.8,R,8.7,N,A*24"
2026-03-09T21:49:18.475Z,NMEA0183,,"$GPRMC,204918.47,A,4007.3825,N,01505.5762,E,10.0,37.7,090326,2.5,W*4C"
2026-03-09T21:49:18.475Z,NMEA0183,,"$GPGGA,204918.47,4007.3825,N,01505.5762,E,1,11,0.8,10.0,M,0.0,M,,*68"
2026-03-09T21:49:18.475Z,NMEA0183,,"$GPGSA,A,3,12,29,31,8,5,13,3,19,7,32,17,,2.0,1.4,2.0*39"
2026-03-09T21:49:18.475Z,NMEA0183,,"$GPGSV,3,1,11,12,24,34,48,29,56,21,31,31,7,107,28,8,37,244,29*70"
2026-03-09T21:49:18.476Z,NMEA0183,,"$GPGSV,3,2,11,5,1,182,39,13,36,310,36,3,85,224,33,19,12,359,39*49"
2026-03-09T21:49:18.476Z,NMEA0183,,"$GPGSV,3,3,11,7,76,59,28,32,20,37,29,17,57,188,26*74"
2026-03-09T21:49:18.476Z,NMEA0183,,"$GPVTG,37.7,T,40.2,M,10.0,N,18.4,K,A*2A"
2026-03-09T21:49:18.476Z,NMEA0183,,"$IIHDG,37.7,,,2.5,W*04"
2026-03-09T21:49:18.477Z,NMEA0183,,"$VHW,37.7,T,40.2,M,10.0,N,18.4,K*5C"
2026-03-09T21:49:18.477Z,NMEA0183,,"$MTW,17.4,C*11"
2026-03-09T21:49:18.477Z,NMEA0183,,"$WIMWV,94.1,R,8.8,N,A*1F"
2026-03-09T21:49:18.477Z,NMEA0183,,"$WIMWV,94.1,R,8.8,N,A*1F"
2026-03-09T21:49:19.476Z,NMEA0183,,"$GPRMC,204919.47,A,4007.3847,N,01505.5784,E,9.9,38.9,090326,2.5,W*71"
2026-03-09T21:49:19.476Z,NMEA0183,,"$GPGGA,204919.47,4007.3847,N,01505.5784,E,1,05,1.8,10.0,M,0.0,M,,*61"
2026-03-09T21:49:19.476Z,NMEA0183,,"$GPGSA,A,3,16,6,24,26,4,,,,,,,,2.4,1.7,1.7*33"
2026-03-09T21:49:19.477Z,NMEA0183,,"$GPGSV,2,1,5,16,4,244,30,6,44,104,24,24,20,48,25,26,36,108,45*7E"
2026-03-09T21:49:19.477Z,NMEA0183,,"$GPGSV,2,2,5,4,41,22,38*76"
2026-03-09T21:49:19.477Z,NMEA0183,,"$GPVTG,38.9,T,41.4,M,9.9,N,18.3,K,A*1A"
2026-03-09T21:49:19.477Z,NMEA0183,,"$IIHDG,38.9,,,2.5,W*05"
2026-03-09T21:49:19.477Z,NMEA0183,,"$VHW,38.9,T,41.4,M,9.9,N,18.3,K*6C"
2026-03-09T21:49:19.478Z,NMEA0183,,"$MTW,17.4,C*11"
2026-03-09T21:49:19.478Z,NMEA0183,,"$WIMWV,90.0,R,5.5,N,A*1A"
2026-03-09T21:49:19.478Z,NMEA0183,,"$WIMWV,90.0,R,5.5,N,A*1A"
2026-03-09T21:49:20.477Z,NMEA0183,,"$GPRMC,204920.47,A,4007.3869,N,01505.5806,E,10.1,38.1,090326,2.5,W*4A"
2026-03-09T21:49:20.478Z,NMEA0183,,"$GPGGA,204920.47,4007.3869,N,01505.5806,E,1,05,0.9,10.0,M,0.0,M,,*62"
2026-03-09T21:49:20.478Z,NMEA0183,,"$GPGSA,A,3,17,1,6,20,3,,,,,,,,2.1,1.2,1.7*04"
2026-03-09T21:49:20.478Z,NMEA0183,,"$GPGSV,2,1,5,17,16,233,44,1,84,134,28,6,0,129,32,20,28,106,26*7B"
2026-03-09T21:49:20.478Z,NMEA0183,,"$GPGSV,2,2,5,3,21,125,20*48"
2026-03-09T21:49:20.479Z,NMEA0183,,"$GPVTG,38.1,T,40.6,M,10.1,N,18.6,K,A*24"
2026-03-09T21:49:20.479Z,NMEA0183,,"$IIHDG,38.1,,,2.5,W*0D"
2026-03-09T21:49:20.486Z,NMEA0183,,"$VHW,38.1,T,40.6,M,10.1,N,18.6,K*52"
2026-03-09T21:49:20.486Z,NMEA0183,,"$MTW,17.4,C*11"
2026-03-09T21:49:20.487Z,NMEA0183,,"$WIMWV,107.5,R,7.9,N,A*2E"
2026-03-09T21:49:20.487Z,NMEA0183,,"$WIMWV,107.5,R,7.9,N,A*2E"
2026-03-09T21:49:21.478Z,NMEA0183,,"$GPRMC,204921.47,A,4007.3891,N,01505.5829,E,9.9,37.9,090326,2.5,W*76"
2026-03-09T21:49:21.478Z,NMEA0183,,"$GPGGA,204921.47,4007.3891,N,01505.5829,E,1,10,1.5,10.0,M,0.0,M,,*60"
2026-03-09T21:49:21.478Z,NMEA0183,,"$GPGSA,A,3,31,16,12,9,22,23,5,11,1,4,,,2.1,1.8,1.2*35"
2026-03-09T21:49:21.478Z,NMEA0183,,"$GPGSV,3,1,10,31,2,36,33,16,39,17,49,12,41,228,38,9,82,332,44*7D"
2026-03-09T21:49:21.479Z,NMEA0183,,"$GPGSV,3,2,10,22,49,155,20,23,19,42,24,5,20,71,33,11,78,75,30*71"
2026-03-09T21:49:21.479Z,NMEA0183,,"$GPGSV,3,3,10,1,20,126,30,4,14,197,40*77"
2026-03-09T21:49:21.479Z,NMEA0183,,"$GPVTG,37.9,T,40.4,M,9.9,N,18.4,K,A*13"
2026-03-09T21:49:21.479Z,NMEA0183,,"$IIHDG,37.9,,,2.5,W*0A"
2026-03-09T21:49:21.480Z,NMEA0183,,"$VHW,37.9,T,40.4,M,9.9,N,18.4,K*65"
2026-03-09T21:49:21.480Z,NMEA0183,,"$MTW,17.4,C*11"
2026-03-09T21:49:21.480Z,NMEA0183,,"$WIMWV,89.7,R,6.5,N,A*16"
2026-03-09T21:49:21.480Z,NMEA0183,,"$WIMWV,89.7,R,6.5,N,A*16"
